R2_1-m/m	R2_2-m/m	R2_3-m/m	e1	e2
0.00014614	-0.00008217	0.00017200	-0.00008252	0.00040065
0.00014545	-0.00008232	0.00017115	-0.00008266	0.00039927
0.00014663	-0.00008285	0.00017058	-0.00008315	0.00040035
0.00014695	-0.00008312	0.00016987	-0.00008339	0.00040021
0.00014594	-0.00008352	0.00017175	-0.00008386	0.00040155
0.00014632	-0.00008222	0.00017090	-0.00008254	0.00039976
0.00014469	-0.00008327	0.00016993	-0.00008360	0.00039821
0.00014635	-0.00008305	0.00016842	-0.00008330	0.00039808
0.00014606	-0.00008555	0.00017026	-0.00008585	0.00040217
0.00014637	-0.00008362	0.00017034	-0.00008392	0.00040063
0.00014516	-0.00008405	0.00017136	-0.00008440	0.00040092
0.00014405	-0.00008214	0.00017080	-0.00008251	0.00039736
0.00014411	-0.00008422	0.00017060	-0.00008459	0.00039929
0.00014586	-0.00008384	0.00016963	-0.00008413	0.00039962
0.00014508	-0.00008365	0.00017094	-0.00008400	0.00040001
0.00014446	-0.00008555	0.00016993	-0.00008588	0.00040028
0.00014602	-0.00008257	0.00016946	-0.00008286	0.00039834
0.00014598	-0.00008235	0.00017091	-0.00008267	0.00039956
0.00014550	-0.00008495	0.00017035	-0.00008527	0.00040113
0.00014637	-0.00008327	0.00016932	-0.00008354	0.00039923
0.00014514	-0.00008404	0.00017156	-0.00008440	0.00040111
0.00014626	-0.00008245	0.00016941	-0.00008273	0.00039840
0.00014583	-0.00008297	0.00017050	-0.00008329	0.00039961
0.00014569	-0.00008257	0.00017180	-0.00008292	0.00040041
0.00014537	-0.00008483	0.00016891	-0.00008512	0.00039940
0.00014751	-0.00008072	0.00017004	-0.00008098	0.00039853
0.00014691	-0.00008143	0.00016933	-0.00008170	0.00039793
0.00014598	-0.00008540	0.00017041	-0.00008571	0.00040210
0.00014617	-0.00008254	0.00017042	-0.00008284	0.00039944
0.00014795	-0.00008287	0.00017033	-0.00008313	0.00040141
0.00014672	-0.00008412	0.00017174	-0.00008444	0.00040289
0.00014584	-0.00008195	0.00017236	-0.00008231	0.00040052
0.00014569	-0.00008366	0.00017234	-0.00008403	0.00040206
0.00014763	-0.00008491	0.00017211	-0.00008522	0.00040496
0.00014595	-0.00008311	0.00016993	-0.00008341	0.00039929
0.00014641	-0.00008326	0.00017126	-0.00008358	0.00040124
0.00014609	-0.00008230	0.00017195	-0.00008264	0.00040069
0.00014617	-0.00008249	0.00017114	-0.00008282	0.00040013
0.00014616	-0.00008280	0.00017112	-0.00008312	0.00040040
0.00014493	-0.00008265	0.00017034	-0.00008298	0.00039825
0.00014607	-0.00008405	0.00017221	-0.00008440	0.00040268
0.00014636	-0.00008301	0.00017051	-0.00008331	0.00040018
0.00014625	-0.00008402	0.00016994	-0.00008431	0.00040050
0.00014501	-0.00008347	0.00017000	-0.00008379	0.00039880
0.00014601	-0.00008077	0.00017010	-0.00008108	0.00039719
0.00014668	-0.00008429	0.00016922	-0.00008455	0.00040045
0.00014560	-0.00008415	0.00017101	-0.00008449	0.00040110
0.00014826	-0.00008292	0.00016992	-0.00008316	0.00040134
0.00014574	-0.00008352	0.00016958	-0.00008382	0.00039913
0.00014633	-0.00008282	0.00017050	-0.00008312	0.00039995
0.00014857	-0.00008450	0.00017029	-0.00008474	0.00040360
0.00014492	-0.00008233	0.00017151	-0.00008270	0.00039913
0.00014663	-0.00008289	0.00017037	-0.00008318	0.00040018
0.00014635	-0.00008276	0.00016857	-0.00008302	0.00039794
0.00014692	-0.00008399	0.00016982	-0.00008426	0.00040100
0.00014455	-0.00008295	0.00017140	-0.00008332	0.00039928
0.00014723	-0.00008380	0.00016990	-0.00008407	0.00040120
0.00014585	-0.00008506	0.00016939	-0.00008534	0.00040057
0.00014636	-0.00008471	0.00017159	-0.00008503	0.00040298
0.00014614	-0.00008339	0.00017091	-0.00008371	0.00040076
0.00014442	-0.00008322	0.00017072	-0.00008358	0.00039872
0.00014538	-0.00008266	0.00017071	-0.00008300	0.00039909
0.00014526	-0.00008402	0.00017121	-0.00008436	0.00040083
0.00014671	-0.00008096	0.00017171	-0.00008129	0.00039971
0.00014572	-0.00008446	0.00016961	-0.00008475	0.00040008
0.00014724	-0.00008325	0.00017203	-0.00008356	0.00040284
0.00014439	-0.00008289	0.00016710	-0.00008316	0.00039464
0.00014618	-0.00008338	0.00017023	-0.00008368	0.00040009
0.00014503	-0.00008400	0.00017211	-0.00008438	0.00040152
0.00014594	-0.00008291	0.00017195	-0.00008326	0.00040115
0.00014638	-0.00008351	0.00017056	-0.00008381	0.00040075
0.00014335	-0.00008571	0.00017042	-0.00008609	0.00039986
0.00014615	-0.00008431	0.00016911	-0.00008458	0.00039983
0.00014478	-0.00008404	0.00016995	-0.00008437	0.00039910
0.00014390	-0.00008261	0.00017221	-0.00008303	0.00039913
0.00014678	-0.00008263	0.00017066	-0.00008293	0.00040037
0.00014515	-0.00008282	0.00016831	-0.00008310	0.00039655
0.00014624	-0.00008496	0.00017070	-0.00008527	0.00040221
0.00014641	-0.00008192	0.00017055	-0.00008223	0.00039918
0.00014492	-0.00008246	0.00017084	-0.00008281	0.00039858
0.00014489	-0.00008253	0.00016996	-0.00008285	0.00039770
0.00014393	-0.00008373	0.00016982	-0.00008408	0.00039782
0.00014552	-0.00008439	0.00017069	-0.00008471	0.00040092
0.00014699	-0.00008347	0.00017200	-0.00008380	0.00040278
0.00014569	-0.00008359	0.00017031	-0.00008390	0.00039990
0.00014568	-0.00008348	0.00017019	-0.00008379	0.00039966
0.00014685	-0.00008229	0.00017130	-0.00008260	0.00040075
0.00014671	-0.00008329	0.00017065	-0.00008359	0.00040094
0.00014523	-0.00008217	0.00016965	-0.00008248	0.00039735
0.00014855	-0.00008430	0.00017179	-0.00008458	0.00040491
0.00014617	-0.00008231	0.00017030	-0.00008261	0.00039908
0.00014505	-0.00008263	0.00017092	-0.00008298	0.00039895
0.00014589	-0.00008355	0.00017158	-0.00008389	0.00040136
0.00014559	-0.00008318	0.00017125	-0.00008352	0.00040035
0.00014522	-0.00008350	0.00017030	-0.00008383	0.00039935
0.00014729	-0.00008163	0.00017244	-0.00008196	0.00040169
0.00014517	-0.00008361	0.00017139	-0.00008396	0.00040052
0.00014493	-0.00008396	0.00017196	-0.00008433	0.00040123
0.00014453	-0.00008375	0.00017119	-0.00008412	0.00039984
0.00014542	-0.00008345	0.00017251	-0.00008383	0.00040176
0.00014540	-0.00008178	0.00017004	-0.00008210	0.00039753
0.00014444	-0.00008262	0.00016929	-0.00008294	0.00039667
0.00014397	-0.00008451	0.00017191	-0.00008491	0.00040080
0.00014643	-0.00008320	0.00017019	-0.00008349	0.00040011
0.00014459	-0.00008215	0.00017006	-0.00008249	0.00039714
0.00014620	-0.00008415	0.00016798	-0.00008440	0.00039858
0.00014650	-0.00008289	0.00017081	-0.00008319	0.00040050
0.00014650	-0.00008345	0.00016913	-0.00008371	0.00039935
0.00014425	-0.00008325	0.00017202	-0.00008365	0.00039992
0.00014655	-0.00008165	0.00016968	-0.00008193	0.00039817
0.00014513	-0.00008235	0.00017165	-0.00008271	0.00039950
0.00014517	-0.00008446	0.00017097	-0.00008480	0.00040094
0.00014585	-0.00008242	0.00017107	-0.00008275	0.00039966
0.00014537	-0.00008379	0.00016959	-0.00008410	0.00039905
0.00014807	-0.00008084	0.00017178	-0.00008113	0.00040097
0.00014632	-0.00008313	0.00017369	-0.00008352	0.00040353
0.00014748	-0.00008213	0.00017220	-0.00008245	0.00040213
0.00014547	-0.00008217	0.00017093	-0.00008251	0.00039891
0.00014565	-0.00008225	0.00017138	-0.00008259	0.00039961
0.00014482	-0.00008239	0.00016983	-0.00008272	0.00039737
0.00014588	-0.00008344	0.00017140	-0.00008378	0.00040106
0.00014604	-0.00008310	0.00017004	-0.00008340	0.00039948
0.00014665	-0.00008525	0.00017130	-0.00008556	0.00040351
0.00014570	-0.00008338	0.00016860	-0.00008365	0.00039795
0.00014475	-0.00008152	0.00017105	-0.00008188	0.00039767
0.00014713	-0.00008340	0.00017086	-0.00008369	0.00040168
0.00014617	-0.00008085	0.00017091	-0.00008117	0.00039825
0.00014717	-0.00008164	0.00017103	-0.00008194	0.00040013
0.00014683	-0.00008417	0.00017017	-0.00008445	0.00040146
0.00014693	-0.00008341	0.00016736	-0.00008363	0.00039793
0.00014663	-0.00008313	0.00017132	-0.00008345	0.00040139
0.00014614	-0.00008216	0.00017003	-0.00008246	0.00039863
0.00014511	-0.00008071	0.00016857	-0.00008100	0.00039468
0.00014528	-0.00008312	0.00017157	-0.00008348	0.00040033
0.00014454	-0.00008397	0.00017318	-0.00008440	0.00040211
0.00014614	-0.00008433	0.00017059	-0.00008464	0.00040136
0.00014684	-0.00008244	0.00017181	-0.00008277	0.00040142
0.00014643	-0.00008236	0.00017183	-0.00008270	0.00040096
0.00014680	-0.00008169	0.00017072	-0.00008198	0.00039950
0.00014724	-0.00008261	0.00017148	-0.00008291	0.00040163
0.00014686	-0.00008326	0.00017067	-0.00008355	0.00040108
0.00014479	-0.00008305	0.00016883	-0.00008335	0.00039697
0.00014756	-0.00008177	0.00016935	-0.00008201	0.00039893
0.00014758	-0.00008241	0.00017150	-0.00008271	0.00040179
0.00014566	-0.00008307	0.00017217	-0.00008343	0.00040125
0.00014700	-0.00008202	0.00017146	-0.00008233	0.00040078
0.00014412	-0.00008273	0.00017091	-0.00008310	0.00039813
0.00014549	-0.00008305	0.00017306	-0.00008344	0.00040200
0.00014468	-0.00008206	0.00017218	-0.00008246	0.00039931
0.00014611	-0.00008291	0.00017075	-0.00008323	0.00040009
0.00014532	-0.00008150	0.00017173	-0.00008187	0.00039891
0.00014633	-0.00008214	0.00016978	-0.00008243	0.00039854
0.00014558	-0.00008337	0.00017073	-0.00008370	0.00040001
0.00014681	-0.00008034	0.00017369	-0.00008072	0.00040122
0.00014686	-0.00008310	0.00017305	-0.00008346	0.00040337
0.00014576	-0.00008413	0.00017069	-0.00008445	0.00040090
0.00014662	-0.00008105	0.00017152	-0.00008137	0.00039951
0.00014604	-0.00008282	0.00017189	-0.00008316	0.00040109
0.00014653	-0.00008251	0.00017197	-0.00008284	0.00040135
0.00014367	-0.00008331	0.00017197	-0.00008373	0.00039936
0.00014664	-0.00008395	0.00017049	-0.00008424	0.00040137
0.00014783	-0.00008365	0.00017196	-0.00008395	0.00040374
0.00014605	-0.00008345	0.00016929	-0.00008373	0.00039907
0.00014577	-0.00008189	0.00017007	-0.00008220	0.00039804
0.00014625	-0.00008183	0.00017132	-0.00008216	0.00039972
0.00014595	-0.00008273	0.00017102	-0.00008306	0.00040003
0.00014677	-0.00008167	0.00017217	-0.00008200	0.00040095
0.00014333	-0.00008480	0.00017070	-0.00008518	0.00039922
0.00014566	-0.00008196	0.00017003	-0.00008227	0.00039795
0.00014489	-0.00008401	0.00017329	-0.00008442	0.00040260
0.00014588	-0.00008379	0.00017135	-0.00008412	0.00040135
0.00014764	-0.00008382	0.00017470	-0.00008420	0.00040654
0.00015171	-0.00008581	0.00017546	-0.00008609	0.00041326
0.00015464	-0.00008548	0.00017951	-0.00008579	0.00041994
0.00015893	-0.00008993	0.00018362	-0.00009023	0.00043278
0.00016205	-0.00009181	0.00018838	-0.00009214	0.00044257
0.00016012	-0.00009346	0.00018765	-0.00009382	0.00044159
0.00016319	-0.00009482	0.00018881	-0.00009512	0.00044712
0.00016155	-0.00009387	0.00018858	-0.00009421	0.00044435
0.00016110	-0.00009694	0.00018785	-0.00009727	0.00044621
0.00016113	-0.00009543	0.00018977	-0.00009581	0.00044672
0.00016097	-0.00009289	0.00018807	-0.00009324	0.00044227
0.00016320	-0.00009566	0.00018878	-0.00009596	0.00044794
0.00016041	-0.00009645	0.00019151	-0.00009690	0.00044882
0.00016258	-0.00009600	0.00018998	-0.00009635	0.00044890
0.00016798	-0.00009940	0.00019399	-0.00009970	0.00046167
0.00017279	-0.00010955	0.00020326	-0.00010994	0.00048599
0.00017580	-0.00011653	0.00021140	-0.00011705	0.00050424
0.00017775	-0.00012273	0.00021330	-0.00012323	0.00051427
0.00018057	-0.00012563	0.00021601	-0.00012612	0.00052269
0.00018145	-0.00012705	0.00021589	-0.00012751	0.00052484
0.00018026	-0.00013043	0.00021641	-0.00013092	0.00052759
0.00018025	-0.00013009	0.00021662	-0.00013060	0.00052747
0.00017910	-0.00013216	0.00021661	-0.00013270	0.00052840
0.00017903	-0.00013251	0.00021509	-0.00013300	0.00052712
0.00017938	-0.00013006	0.00021565	-0.00013056	0.00052559
0.00017972	-0.00013212	0.00021569	-0.00013261	0.00052802
0.00017747	-0.00013315	0.00021704	-0.00013374	0.00052825
0.00017785	-0.00013358	0.00021604	-0.00013413	0.00052802
0.00018235	-0.00013375	0.00021724	-0.00013421	0.00053380
0.00018187	-0.00013342	0.00021791	-0.00013390	0.00053368
0.00018397	-0.00013740	0.00022153	-0.00013792	0.00054343
0.00018882	-0.00014877	0.00022680	-0.00014928	0.00056489
0.00019064	-0.00016267	0.00023133	-0.00016322	0.00058519
0.00019363	-0.00016822	0.00023562	-0.00016880	0.00059804
0.00019189	-0.00017270	0.00023528	-0.00017331	0.00060049
0.00019216	-0.00017531	0.00023701	-0.00017596	0.00060512
0.00019434	-0.00017765	0.00023420	-0.00017815	0.00060669
0.00019028	-0.00017742	0.00023812	-0.00017815	0.00060654
0.00019374	-0.00017819	0.00023703	-0.00017878	0.00060956
0.00019303	-0.00017812	0.00023655	-0.00017873	0.00060830
0.00019208	-0.00017707	0.00023828	-0.00017775	0.00060812
0.00019364	-0.00017880	0.00023519	-0.00017935	0.00060817
0.00019221	-0.00017754	0.00023544	-0.00017813	0.00060577
0.00019283	-0.00017693	0.00023583	-0.00017753	0.00060618
0.00019326	-0.00017937	0.00023739	-0.00017999	0.00061063
0.00019787	-0.00018121	0.00024289	-0.00018184	0.00062260
0.00019988	-0.00018875	0.00024438	-0.00018935	0.00063361
0.00019829	-0.00020594	0.00024843	-0.00020667	0.00065340
0.00020081	-0.00021939	0.00024812	-0.00022002	0.00066896
0.00020096	-0.00023018	0.00025077	-0.00023086	0.00068259
0.00020156	-0.00024027	0.00025415	-0.00024101	0.00069672
0.00020039	-0.00024331	0.00025475	-0.00024409	0.00069923
0.00020155	-0.00024483	0.00025349	-0.00024555	0.00070059
0.00020125	-0.00024516	0.00025313	-0.00024587	0.00070025
0.00020038	-0.00024749	0.00025121	-0.00024818	0.00069976
0.00020088	-0.00024798	0.00025429	-0.00024873	0.00070390
0.00019899	-0.00024791	0.00025247	-0.00024867	0.00070014
0.00019954	-0.00024723	0.00025205	-0.00024796	0.00069954
0.00020016	-0.00024781	0.00025303	-0.00024854	0.00070174
0.00019806	-0.00024671	0.00025450	-0.00024755	0.00070010
0.00019893	-0.00024952	0.00025234	-0.00025027	0.00070154
0.00019963	-0.00024853	0.00025380	-0.00024930	0.00070274
0.00020529	-0.00025000	0.00025869	-0.00025074	0.00071471
0.00020868	-0.00025725	0.00026070	-0.00025794	0.00072731
0.00020702	-0.00028509	0.00026114	-0.00028580	0.00075396
0.00020233	-0.00030014	0.00026319	-0.00030101	0.00076654
0.00020399	-0.00030903	0.00026319	-0.00030984	0.00077701
0.00020218	-0.00031944	0.00026518	-0.00032033	0.00078770
0.00020223	-0.00032339	0.00026364	-0.00032423	0.00079010
0.00020143	-0.00032561	0.00026442	-0.00032650	0.00079235
0.00020297	-0.00032540	0.00026157	-0.00032617	0.00079071
0.00020192	-0.00032626	0.00026269	-0.00032709	0.00079169
0.00020003	-0.00032705	0.00026411	-0.00032797	0.00079212
0.00020010	-0.00032790	0.00026241	-0.00032876	0.00079127
0.00020116	-0.00032591	0.00026137	-0.00032672	0.00078925
0.00019893	-0.00032849	0.00026094	-0.00032936	0.00078922
0.00019925	-0.00032627	0.00026224	-0.00032716	0.00078866
0.00020018	-0.00032632	0.00026198	-0.00032718	0.00078934
0.00019956	-0.00032749	0.00026043	-0.00032831	0.00078831
0.00019886	-0.00032682	0.00026134	-0.00032769	0.00078789
0.00020155	-0.00032757	0.00026290	-0.00032841	0.00079286
0.00019908	-0.00032757	0.00026459	-0.00032853	0.00079220
0.00020153	-0.00032946	0.00026183	-0.00033027	0.00079363
0.00019880	-0.00032901	0.00026193	-0.00032990	0.00079063
0.00019939	-0.00032863	0.00026223	-0.00032951	0.00079112
0.00019960	-0.00032862	0.00026271	-0.00032951	0.00079182
0.00020024	-0.00032650	0.00026315	-0.00032739	0.00079078
0.00020036	-0.00032978	0.00026102	-0.00033060	0.00079198
0.00019899	-0.00032783	0.00026330	-0.00032876	0.00079104
0.00019883	-0.00033008	0.00026103	-0.00033094	0.00079080
0.00020102	-0.00032706	0.00026041	-0.00032785	0.00078928
0.00019886	-0.00032950	0.00026231	-0.00033040	0.00079156
0.00019899	-0.00032809	0.00026293	-0.00032901	0.00079092
0.00019830	-0.00032856	0.00026286	-0.00032949	0.00079064
0.00019948	-0.00032955	0.00026366	-0.00033047	0.00079360
0.00019938	-0.00032910	0.00026037	-0.00032994	0.00078968
0.00019898	-0.00032881	0.00026076	-0.00032966	0.00078940
0.00019957	-0.00032920	0.00026146	-0.00033006	0.00079108
0.00019908	-0.00032948	0.00026094	-0.00033034	0.00079036
0.00019833	-0.00032941	0.00026135	-0.00033029	0.00078998
0.00019926	-0.00032855	0.00026196	-0.00032943	0.00079065
0.00019907	-0.00032993	0.00026121	-0.00033079	0.00079107
0.00019711	-0.00032731	0.00026337	-0.00032830	0.00078879
0.00019873	-0.00032758	0.00025987	-0.00032842	0.00078702
0.00020086	-0.00032840	0.00026065	-0.00032920	0.00079071
0.00019756	-0.00032871	0.00026252	-0.00032966	0.00078974
0.00019958	-0.00032675	0.00026129	-0.00032761	0.00078848
0.00019908	-0.00032947	0.00026249	-0.00033037	0.00079193
0.00019902	-0.00032990	0.00026272	-0.00033080	0.00079254
0.00019784	-0.00033003	0.00026039	-0.00033090	0.00078913
0.00019913	-0.00032702	0.00026047	-0.00032787	0.00078747
0.00019895	-0.00032830	0.00026309	-0.00032922	0.00079126
0.00019941	-0.00032897	0.00026198	-0.00032984	0.00079123
0.00019854	-0.00032951	0.00026108	-0.00033038	0.00079000
0.00019957	-0.00032677	0.00026262	-0.00032766	0.00078984
0.00019991	-0.00032884	0.00026052	-0.00032966	0.00079009
0.00019689	-0.00032887	0.00026208	-0.00032982	0.00078880
0.00019932	-0.00032792	0.00025914	-0.00032872	0.00078719
0.00020026	-0.00032806	0.00026161	-0.00032890	0.00079077
0.00019925	-0.00032851	0.00026244	-0.00032941	0.00079109
0.00019859	-0.00032964	0.00026015	-0.00033049	0.00078922
0.00019901	-0.00032955	0.00026210	-0.00033044	0.00079155
0.00020106	-0.00032945	0.00026317	-0.00033030	0.00079454
0.00019982	-0.00032761	0.00026291	-0.00032850	0.00079123
0.00019936	-0.00032928	0.00026252	-0.00033016	0.00079204
0.00019876	-0.00032934	0.00026210	-0.00033024	0.00079109
0.00019796	-0.00032780	0.00026112	-0.00032870	0.00078777
0.00019981	-0.00032937	0.00026160	-0.00033022	0.00079163
0.00019934	-0.00032819	0.00025993	-0.00032902	0.00078828
0.00019937	-0.00033104	0.00026085	-0.00033188	0.00079210
0.00019866	-0.00032775	0.00026024	-0.00032860	0.00078750
0.00020110	-0.00032962	0.00026014	-0.00033040	0.00079164
0.00019716	-0.00032929	0.00026159	-0.00033022	0.00078897
0.00019989	-0.00032905	0.00026221	-0.00032991	0.00079201
0.00020059	-0.00032931	0.00026393	-0.00033020	0.00079472
0.00019806	-0.00032900	0.00026138	-0.00032990	0.00078933
0.00019890	-0.00032878	0.00026040	-0.00032963	0.00078893
0.00019973	-0.00032827	0.00026111	-0.00032912	0.00078995
0.00019974	-0.00032971	0.00026162	-0.00033056	0.00079192
0.00019917	-0.00032897	0.00026281	-0.00032987	0.00079186
0.00020171	-0.00032751	0.00026178	-0.00032831	0.00079180
0.00020121	-0.00032908	0.00026097	-0.00032987	0.00079205
0.00019867	-0.00032842	0.00026367	-0.00032937	0.00079171
0.00019924	-0.00032732	0.00026212	-0.00032821	0.00078956
0.00019822	-0.00032993	0.00026115	-0.00033081	0.00079018
0.00019788	-0.00032793	0.00026102	-0.00032883	0.00078773
0.00019920	-0.00032820	0.00026089	-0.00032905	0.00078914
0.00019653	-0.00032836	0.00026179	-0.00032931	0.00078763
0.00019941	-0.00032878	0.00025998	-0.00032960	0.00078899
0.00019740	-0.00032878	0.00026162	-0.00032970	0.00078872
0.00019845	-0.00033026	0.00026208	-0.00033117	0.00079170
0.00019975	-0.00032952	0.00026123	-0.00033036	0.00079134
0.00020136	-0.00032834	0.00026148	-0.00032915	0.00079200
0.00019915	-0.00032946	0.00026329	-0.00033037	0.00079282
0.00019789	-0.00032880	0.00026218	-0.00032973	0.00078980
0.00020071	-0.00032780	0.00026192	-0.00032864	0.00079127
0.00020025	-0.00032869	0.00026356	-0.00032959	0.00079340
0.00019953	-0.00032795	0.00026156	-0.00032881	0.00078990
0.00019814	-0.00032875	0.00026309	-0.00032969	0.00079092
0.00019787	-0.00032648	0.00026253	-0.00032741	0.00078782
0.00020073	-0.00032855	0.00026170	-0.00032938	0.00079182
0.00020076	-0.00032753	0.00026376	-0.00032841	0.00079293
0.00020071	-0.00032835	0.00026099	-0.00032916	0.00079086
0.00019885	-0.00032725	0.00026184	-0.00032814	0.00078882
0.00019945	-0.00032770	0.00026028	-0.00032853	0.00078825
0.00020081	-0.00032826	0.00026212	-0.00032910	0.00079203
0.00019959	-0.00032912	0.00026382	-0.00033004	0.00079346
0.00019930	-0.00032533	0.00026162	-0.00032620	0.00078712
0.00019875	-0.00032917	0.00026253	-0.00033007	0.00079136
0.00019969	-0.00033051	0.00026319	-0.00033141	0.00079429
0.00019891	-0.00032808	0.00026291	-0.00032900	0.00079082
0.00019979	-0.00033086	0.00026203	-0.00033172	0.00079354
0.00019823	-0.00032883	0.00026294	-0.00032977	0.00079094
0.00019963	-0.00032973	0.00026210	-0.00033060	0.00079233
0.00019918	-0.00032698	0.00026078	-0.00032783	0.00078780
0.00019893	-0.00032939	0.00026238	-0.00033029	0.00079160
0.00020034	-0.00032784	0.00026076	-0.00032865	0.00078976
0.00019944	-0.00032920	0.00026096	-0.00033005	0.00079045
0.00020094	-0.00032794	0.00026120	-0.00032875	0.00079089
0.00019966	-0.00032831	0.00026105	-0.00032915	0.00078986
0.00019970	-0.00033042	0.00026272	-0.00033130	0.00079372
0.00019769	-0.00032914	0.00026063	-0.00033003	0.00078835
0.00019777	-0.00032989	0.00025761	-0.00033069	0.00078608
0.00019823	-0.00033048	0.00026057	-0.00033135	0.00079016
0.00019887	-0.00032919	0.00025851	-0.00032999	0.00078737
0.00019863	-0.00032910	0.00026040	-0.00032995	0.00078897
0.00020039	-0.00032948	0.00026078	-0.00033030	0.00079147
0.00019918	-0.00032863	0.00026057	-0.00032948	0.00078922
0.00019955	-0.00032910	0.00026027	-0.00032992	0.00078974
0.00019801	-0.00032980	0.00026147	-0.00033069	0.00079017
0.00020026	-0.00032777	0.00026175	-0.00032861	0.00079062
0.00019955	-0.00032933	0.00026169	-0.00033019	0.00079144
